subj_id,seed,date,computer,block,block_type,trial,proposition_id,question_slug,cue,mask_type,response_type,pic,correct_response,response,rt,is_correct
MDT113,113,2015_Nov_12_1416,LL-George,3,test,178,pig:visual:yes:1,is-it-pink,pig,mask,prompt,,yes,yes,596.139750007,1
MDT113,113,2015_Nov_12_1416,LL-George,3,test,179,donkey:visual:yes:2,does-it-have-four-legs,donkey,nomask,prompt,,yes,yes,547.263415647,1
MDT113,113,2015_Nov_12_1416,LL-George,3,test,180,mouse:nonvisual:yes:5,does-it-eat-cheese,mouse,mask,pic,mouse,yes,yes,357.608629551,1
MDT113,113,2015_Nov_12_1416,LL-George,3,test,181,camel:nonvisual:yes:1,does-it-live-in-the-desert,camel,mask,prompt,,yes,yes,334.501224337,1
MDT113,113,2015_Nov_12_1416,LL-George,3,test,182,dog:nonvisual:yes:1,does-it-bark,dog,nomask,prompt,,yes,yes,264.624617892,1
MDT113,113,2015_Nov_12_1416,LL-George,3,test,183,raccoon:nonvisual:no:2,is-it-used-for-protection,raccoon,nomask,prompt,,no,no,202.875342089,1
MDT113,113,2015_Nov_12_1416,LL-George,3,test,184,jacket:visual:yes:1,does-it-have-a-zipper,jacket,mask,prompt,,yes,yes,249.435846548,1
MDT113,113,2015_Nov_12_1416,LL-George,3,test,185,table:nonvisual:yes:3,is-it-found-in-dining-rooms,table,mask,prompt,,yes,yes,91.5759486525,1
MDT113,113,2015_Nov_12_1416,LL-George,3,test,186,rabbit:visual:yes:1,does-it-have-ears,rabbit,nomask,prompt,,yes,yes,217.198598024,1
MDT113,113,2015_Nov_12_1416,LL-George,3,test,187,elephant:nonvisual:yes:2,does-it-live-in-africa,elephant,nomask,pic,elephant,yes,yes,461.408062998,1
MDT113,113,2015_Nov_12_1416,LL-George,3,test,188,bottle:nonvisual:yes:1,is-it-used-for-holding-things,bottle,mask,prompt,,yes,yes,929.978714223,1
MDT113,113,2015_Nov_12_1416,LL-George,3,test,189,train:visual:yes:1,does-it-have-a-caboose,train,nomask,prompt,,yes,yes,411.913320422,1
MDT113,113,2015_Nov_12_1416,LL-George,3,test,190,alligator:nonvisual:yes:1,is-it-an-animal,alligator,nomask,prompt,,yes,yes,262.697053608,1
MDT113,113,2015_Nov_12_1416,LL-George,3,test,191,swan:nonvisual:yes:3,does-it-live-on-water,swan,mask,prompt,,yes,yes,1065.6341725,1
MDT113,113,2015_Nov_12_1416,LL-George,3,test,192,chair:visual:yes:1,does-it-have-legs,chair,mask,prompt,,yes,yes,306.938527283,1
MDT113,113,2015_Nov_12_1416,LL-George,3,test,193,toad:visual:no:1,does-it-have-handle-bars,toad,nomask,prompt,,no,no,198.762223314,1
MDT113,113,2015_Nov_12_1416,LL-George,3,test,194,chair:visual:yes:4,does-it-have-a-seat,chair,mask,prompt,,yes,yes,139.120400752,1
