subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question_slug,cue,mask_type,response_type,pic,correct_response,response,rt,is_correct
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,161,mouse:visual:yes:3,visual,does-it-have-fur,mouse,mask,prompt,,yes,yes,436.982740961,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,162,rabbit:nonvisual:yes:6,nonvisual,does-it-make-noises,rabbit,mask,prompt,,yes,yes,507.486812458,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,163,mouse:visual:no:1,visual,does-it-have-gears,mouse,mask,prompt,,no,no,713.136331047,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,164,train:visual:yes:3,visual,does-it-have-many-cars,train,nomask,prompt,,yes,yes,318.563069755,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,165,pig:visual:yes:3,visual,does-it-have-a-snout,pig,nomask,prompt,,yes,yes,497.454035649,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,166,raccoon:nonvisual:yes:1,nonvisual,does-it-eat-garbage,raccoon,nomask,pic,raccoon,yes,yes,401.368687904,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,167,banana:visual:yes:1,visual,is-it-yellow,banana,nomask,prompt,,yes,yes,346.74920619,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,168,chicken:visual:yes:3,visual,does-it-have-a-beak,chicken,nomask,pic,chicken,yes,yes,462.323312509,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,169,banana:visual:yes:3,visual,does-it-have-a-peel,banana,nomask,prompt,,yes,yes,832.049574929,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,170,pineapple:visual:no:4,visual,does-it-have-legs,pineapple,nomask,prompt,,no,no,308.363208031,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,171,tiger:visual:no:3,visual,does-it-have-large-ears,tiger,nomask,prompt,,no,no,492.297449549,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,172,chicken:nonvisual:yes:3,nonvisual,does-it-eat-grain,chicken,mask,prompt,,yes,yes,558.032879235,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,173,raccoon:visual:yes:2,visual,does-it-have-a-tail,raccoon,nomask,prompt,,yes,yes,405.703293043,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,174,table:visual:yes:1,visual,is-it-made-of-wood,table,mask,prompt,,yes,yes,326.723343234,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,175,chicken:visual:yes:2,visual,does-it-have-wings,chicken,nomask,prompt,,yes,yes,410.31765339,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,176,bottle:nonvisual:yes:1,nonvisual,is-it-used-for-holding-things,bottle,mask,pic,bottle,yes,yes,690.377573497,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,177,strawberry:nonvisual:no:1,nonvisual,is-it-used-for-riding,strawberry,mask,prompt,,no,no,782.232984231,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,178,chair:visual:no:1,visual,is-it-long,chair,nomask,prompt,,no,no,558.661208132,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,179,jacket:nonvisual:no:2,nonvisual,does-it-eat-leaves,jacket,nomask,prompt,,no,no,335.08975213,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,180,raccoon:nonvisual:no:3,nonvisual,is-it-used-for-holding-beer,raccoon,nomask,pic,giraffe,no,no,321.049178019,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,181,pineapple:nonvisual:no:3,nonvisual,is-it-a-carnivore,pineapple,nomask,pic,chair,no,no,624.676393018,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,182,penguin:visual:yes:2,visual,does-it-have-a-beak,penguin,mask,prompt,,yes,yes,529.01739988,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,183,chair:visual:yes:3,visual,does-it-have-armrests,chair,mask,prompt,,yes,yes,378.865038925,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,184,bike:nonvisual:yes:1,nonvisual,is-it-used-for-riding,bike,mask,prompt,,yes,yes,516.040151597,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,185,banana:nonvisual:no:1,nonvisual,is-it-fast,banana,nomask,prompt,,no,no,287.609469429,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,186,penguin:nonvisual:yes:2,nonvisual,is-it-unable-to-fly,penguin,nomask,prompt,,yes,yes,493.411669057,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,187,elephant:visual:no:4,visual,does-it-have-fur,elephant,mask,prompt,,no,no,337.871299809,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,188,donkey:visual:no:1,visual,is-it-round,donkey,mask,pic,giraffe,no,no,471.230346717,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,189,train:nonvisual:yes:1,nonvisual,is-it-used-for-freight,train,nomask,pic,train,yes,yes,474.418083577,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,190,camel:nonvisual:yes:2,nonvisual,does-it-drink-water,camel,nomask,prompt,,yes,yes,475.391465225,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,191,giraffe:nonvisual:yes:1,nonvisual,does-it-eat-leaves,giraffe,nomask,pic,giraffe,yes,yes,447.76868022,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,192,zebra:nonvisual:yes:1,nonvisual,is-it-an-animal,zebra,nomask,prompt,,yes,yes,642.919696817,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,193,carrot:visual:yes:1,visual,is-it-orange,carrot,mask,pic,carrot,yes,yes,631.630902382,1
MDT128,128,2015_Nov_13_1218,LL-Jerry,3,test,194,pig:visual:yes:1,visual,is-it-pink,pig,nomask,prompt,,yes,yes,555.069202601,1
