subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question_slug,cue,mask_type,response_type,pic,correct_response,response,rt,is_correct
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,162,elephant:visual:yes:3,visual,does-it-have-four-legs,elephant,nomask,prompt,,yes,yes,292.448826134,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,163,apple:nonvisual:yes:2,nonvisual,does-it-grow-on-trees,apple,mask,prompt,,yes,yes,86.0915770754,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,164,donkey:nonvisual:no:2,nonvisual,does-it-grow-on-trees,donkey,nomask,prompt,,no,no,279.893090948,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,165,mouse:nonvisual:yes:2,nonvisual,is-it-an-animal,mouse,nomask,prompt,,yes,yes,153.172863182,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,166,chair:nonvisual:yes:4,nonvisual,is-it-used-for-relaxing,chair,mask,prompt,,yes,yes,863.081478048,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,167,bottle:nonvisual:no:4,nonvisual,does-it-fly,bottle,mask,prompt,,no,no,267.591184936,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,168,chair:visual:yes:3,visual,does-it-have-armrests,chair,nomask,pic,chair,yes,yes,454.577725381,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,169,jacket:visual:yes:3,visual,does-it-have-a-hood,jacket,mask,prompt,,yes,yes,682.556535583,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,170,grasshopper:nonvisual:yes:3,nonvisual,is-it-found-in-summer,grasshopper,nomask,prompt,,yes,yes,775.889761746,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,171,bottle:visual:yes:1,visual,is-it-made-of-glass,bottle,mask,prompt,,yes,yes,461.747034919,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,172,pineapple:visual:yes:3,visual,does-it-have-skin,pineapple,nomask,pic,pineapple,yes,yes,664.416240994,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,173,lion:nonvisual:no:4,nonvisual,does-it-lay-eggs,lion,nomask,prompt,,no,no,257.139701862,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,174,carrot:nonvisual:no:2,nonvisual,does-it-live-in-swamps,carrot,nomask,prompt,,no,no,1014.69903858,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,175,camel:nonvisual:yes:3,nonvisual,is-it-used-by-riding,camel,nomask,prompt,,yes,no,990.191251971,0
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,176,tiger:visual:yes:2,visual,does-it-have-teeth,tiger,mask,prompt,,yes,yes,746.724069118,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,177,swan:nonvisual:yes:1,nonvisual,is-it-graceful,swan,mask,prompt,,yes,yes,678.604100365,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,178,alligator:nonvisual:yes:3,nonvisual,does-it-live-in-swamps,alligator,mask,prompt,,yes,yes,298.574011773,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,179,deer:visual:no:1,visual,is-it-yellow,deer,nomask,prompt,,no,no,336.403501686,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,180,tiger:visual:yes:4,visual,does-it-have-whiskers,tiger,nomask,prompt,,yes,yes,337.388089392,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,181,grasshopper:visual:yes:1,visual,is-it-green,grasshopper,nomask,prompt,,yes,yes,502.772273961,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,182,penguin:nonvisual:yes:5,nonvisual,does-it-waddle,penguin,nomask,prompt,,yes,yes,893.900740892,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,183,jacket:nonvisual:yes:2,nonvisual,is-it-worn-in-cold-temperatures,jacket,nomask,prompt,,yes,yes,595.577677246,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,184,strawberry:nonvisual:yes:3,nonvisual,is-it-used-for-making-jam,strawberry,nomask,prompt,,yes,yes,288.4467775,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,185,toad:visual:no:2,visual,does-it-have-a-peel,toad,mask,prompt,,no,no,1015.69802966,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,186,dog:nonvisual:yes:4,nonvisual,is-it-used-for-protection,dog,mask,prompt,,yes,no,404.216506984,0
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,187,apple:visual:no:1,visual,is-it-black,apple,mask,prompt,,no,no,297.77411418,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,188,rabbit:nonvisual:yes:3,nonvisual,is-it-edible,rabbit,mask,prompt,,yes,yes,578.887697309,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,189,pig:nonvisual:yes:2,nonvisual,does-it-live-on-farms,pig,mask,prompt,,yes,yes,85.1479601115,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,190,giraffe:nonvisual:yes:3,nonvisual,does-it-live-in-zoos,giraffe,nomask,prompt,,yes,yes,272.614951245,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,191,grasshopper:nonvisual:yes:2,nonvisual,does-it-live-in-grass,grasshopper,mask,prompt,,yes,yes,82.8462145291,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,192,strawberry:nonvisual:yes:1,nonvisual,is-it-a-fruit,strawberry,nomask,prompt,,yes,yes,301.237776875,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,193,toad:nonvisual:no:3,nonvisual,is-it-furry,toad,nomask,pic,pineapple,no,no,1064.18193784,1
